"match_id","time","home_fault","card","away_fault"
171412,"29","Trimmel C.","yellow card",""
171412,"45+2","","yellow card","Terodde S."
171412,"50","Friedrich M.","yellow card",""
171412,"58","Reichel K.","yellow card",""
171412,"67","Reichel K.","red card",""
171412,"73","","yellow card","Geis J."
171412,"78","","yellow card","Schmitz B."
171512,"42","Kone Y.","yellow card",""
171540,"27","Pearson B.","yellow card",""
171540,"90","","yellow card","Malone S."
171620,"32","","yellow card","Akbunar H."
171620,"33","","yellow card","Castro A."
171620,"37","Ayew A.","yellow card",""
171621,"56","","yellow card","Dogan M."
171621,"65","","yellow card","Bisi C."
171621,"70","Karcemarskas Z.","yellow card",""
171621,"78","Ozturk M.","yellow card",""
171621,"90+1","","yellow card","Glumac T."
171621,"90+5","Kurt S.","yellow card",""
171719,"65","","yellow card","Yedlin D."
171720,"33","Propper D.","yellow card",""
171721,"33","Barnes A.","yellow card",""
171721,"35","Bardsley P.","yellow card",""
171726,"42","Reine-Adelaide J.","yellow card",""
171728,"9","Ballo Toure F.","yellow card",""
171728,"45+1","","yellow card","Gradel M."
171728,"50","","yellow card","Diakite B."
171728,"60","","yellow card","Sylla I."
171728,"90+3","Jemerson","yellow card",""
171729,"63","","yellow card","Blin A."
171729,"70","","yellow card","Lefort J."
171729,"78","","yellow card","Konate M."
171729,"78","Ben Arfa H.","yellow card",""
171730,"29","Romao J.","yellow card",""
171730,"59","Dingome T.","yellow card",""
171730,"90+1","Oudin R.","yellow card",""
171732,"11","Fernandes G.","yellow card",""
171733,"53","","yellow card","Steffen R."
171736,"39","","yellow card","Ginter M."
171736,"40","","yellow card","Strobl T."
171736,"59","Nubel A.","red card",""
171736,"72","Bentaleb N.","yellow card",""
171738,"73","","yellow card","Jankto J."
171738,"76","","yellow card","Murru N."
171738,"88","","yellow card","Andersen J."
171739,"26","","yellow card","Barilla A."
171739,"28","","yellow card","Scozzarella M."
171739,"90+1","Can E.","yellow card",""
171744,"20","Rochina R.","yellow card",""
171744,"21","Campana J.","yellow card",""
171744,"22","","yellow card","Flamini M."
171744,"31","","yellow card","Miquel I."
171744,"34","","yellow card","Foulquier D."
171745,"55","","yellow card","Capa A."
171746,"31","Roberto S.","yellow card",""
171746,"45+2","Rakitic I.","yellow card",""
171747,"29","","yellow card","Sarabia P."
171747,"49","Yokuslu O.","yellow card",""
171747,"63","","yellow card","Gomez S."
171747,"80","Beltran F.","yellow card",""
171747,"88","Costas D.","yellow card",""
171747,"88","","yellow card","Ben Yedder W."
171747,"89","","yellow card","Banega E."
171747,"90","Mendez B.","yellow card",""
171889,"22","","yellow card","Lolley J."
171889,"54","","yellow card","Benalouane Y."
171889,"79","Kieftenbeld M.","yellow card",""
171889,"90+1","","red card","Benalouane Y."
171889,"90+4","Morrison M.","yellow card",""
171897,"36","","yellow card","Saville G."
171897,"39","Holgate M.","yellow card",""
171897,"46","","yellow card","Wing L."
171897,"55","","yellow card","Shotton R."
171898,"13","","yellow card","Luongo M."
171898,"21","Evans L.","yellow card",""
172273,"74","","yellow card","Lopes T."
172273,"90+2","","yellow card","Turuc D."
172274,"54","Perica S.","yellow card",""
172274,"68","Ben Yousseff S.","yellow card",""
172274,"90","Hajradinovic H.","yellow card",""
172275,"28","Turkmen H.","yellow card",""
172276,"6","","yellow card","Luyindama C."
172276,"37","Villafanez L.","yellow card",""
172276,"45+3","","yellow card","Fernando"
172276,"51","","yellow card","Ndiaye B."
172276,"77","Welinton","yellow card",""
172276,"90","","yellow card","Gumus S."
172276,"90","Tzavellas G.","yellow card",""
172276,"90+2","","yellow card","Marcao"
172278,"43","Leandrinho","yellow card",""
172278,"14","","yellow card","Budak U."
172278,"87","Ogur B.","yellow card",""
172352,"20","","yellow card","Lingard J."
172352,"32","Vardy J.","yellow card",""
172352,"42","","yellow card","Matic N."
172352,"45","Mendy N.","yellow card",""
172352,"80","","yellow card","Shaw L."
172352,"82","Ghezzal R.","yellow card",""
172353,"40","","yellow card","Torreira L."
172353,"65","Gundogan I.","yellow card",""
172354,"45","","yellow card","Mollet F."
172354,"68","Alioui R.","yellow card",""
172354,"77","Briancon A.","yellow card",""
172356,"27","","yellow card","Kimpembe P."
172356,"89","","yellow card","Draxler J."
172356,"90+1","Fekir N.","yellow card",""
172359,"2","","yellow card","Ansaldi C."
172359,"6","Missiroli S.","yellow card",""
172359,"33","","yellow card","N'Koulou N."
172359,"35","Cionek T.","yellow card",""
172359,"61","","yellow card","Belotti A."
172359,"65","","red card","N'Koulou N."
172359,"67","","yellow card","Zaza S."
172360,"44","","yellow card","Duncan A."
172360,"54","Romero C.","yellow card",""
172360,"64","","yellow card","Bourabia M."
172361,"17","","yellow card","Milenkovic N."
172361,"43","Mandragora R.","yellow card",""
172361,"59","","yellow card","Laurini V."
172362,"40","","yellow card","Mbaye I."
172362,"44","Vecino M.","yellow card",""
172362,"65","","yellow card","Danilo"
172363,"18","Manolas K.","yellow card",""
172363,"21","Zaniolo N.","yellow card",""
172363,"40","","yellow card","Suso"
172363,"53","","yellow card","Paqueta L."
172363,"63","Pellegrini Lo.","yellow card",""
172363,"72","","yellow card","Kessie F."
172368,"4","Bonera D.","yellow card",""
172368,"39","","yellow card","Sanchez V."
172368,"40","Fornals P.","yellow card",""
172368,"53","Mori R.","yellow card",""
172368,"60","","yellow card","Piatti P."
172368,"64","","yellow card","Hermoso M."
172369,"40","","yellow card","Arias S."
172369,"41","","yellow card","Correa A."
172369,"50","","yellow card","Lucas"
172371,"32","","yellow card","Laguardia V."
172371,"54","","yellow card","Burgui"
172371,"74","","yellow card","Wakaso M."
172851,"29","","yellow card","Sanchez G."
172851,"17","Barja E.","yellow card",""
172851,"24","Villar J.","yellow card",""
172851,"26","Torres R.","yellow card",""
172851,"71","","yellow card","Diaz V."
172851,"82","Vidal N.","yellow card",""
172851,"90+4","","yellow card","Vico F."
173080,"14","","yellow card","Vida D."
173080,"72","","yellow card","Lens J."
173080,"83","Amilton","yellow card",""
173080,"90+1","Doukara S.","yellow card",""
173080,"90+2","Sinik D.","yellow card",""
173205,"54","","yellow card","Matip J."
173205,"60","Chicharito","yellow card",""
173207,"86","","yellow card","Pasalic M."
173207,"90+4","","yellow card","Berisha E."
173275,"15","","yellow card","Ergun O."
173275,"53","Putsila A.","yellow card",""
173275,"71","Ozkan S.","yellow card",""
173275,"80","","yellow card","Cajic A."
173275,"81","","yellow card","Wellington Ferreira N."
173275,"90+2","Putsila A.","red card",""
161701,"25","","red card","Kalu S."
161701,"1","Sertic G.","yellow card",""
161701,"55","Sakai H.","yellow card",""
161701,"61","Sanson M.","yellow card",""
161701,"77","","yellow card","Otavio"
161701,"89","","yellow card","Sankhare Y."
174024,"38","","yellow card","Sidibe K."
173464,"73","","yellow card","Fernandinho"
173510,"47","","yellow card","Xeka"
173510,"51","Bourigeaud B.","yellow card",""
173510,"56","Da Silva D.","yellow card",""
173510,"19","","red card","Soumaoro A."
173510,"71","Zeffane M.","yellow card",""
173510,"19","","yellow card","Maignan M."
173510,"44","Traore H.","yellow card",""
173512,"29","","yellow card","Brooks J."
173512,"80","Demme D.","yellow card",""
173514,"22","Kutucu A.","yellow card",""
173514,"41","Bruma J.","yellow card",""
173618,"20","","yellow card","Akbunar H."
173766,"10","","yellow card","Ramos S."
173766,"43","Semedo N.","yellow card",""
173766,"56","Suarez L.","yellow card",""
173766,"57","","yellow card","Marcelo"
173765,"65","","yellow card","Soler C."
173765,"73","","yellow card","Parejo D."
173765,"15","Junior F.","yellow card",""
173765,"53","","yellow card","Rodrigo"
173795,"43","Yambere C.","yellow card",""
173795,"50","Lautoa W.","yellow card",""
173795,"72","","yellow card","Sanson M."
173795,"81","","yellow card","Balotelli M."
173795,"90+2","Chafik F.","yellow card",""
173795,"90+4","","yellow card","Kamara B."
173796,"89","Barreiro L.","yellow card",""
173796,"38","","yellow card","Bellarabi K."
173796,"38","Kunde Malong P.","yellow card",""
173796,"61","Quaison R.","yellow card",""
173799,"8","Plano O.","yellow card",""
173799,"29","","yellow card","Mori R."
173799,"42","","yellow card","Cazorla S."
173799,"56","Alcaraz R.","yellow card",""
173799,"65","Hervias P.","yellow card",""
173826,"14","Jedinak M.","yellow card",""
173826,"42","","yellow card","Basham C."
173826,"60","Hutton A.","yellow card",""
175417,"6","","yellow card","Arslan T."
175417,"37","","yellow card","Isla M."
175417,"45+4","","red card","Soldado R."
175417,"51","Kucher O.","yellow card",""
175417,"52","","yellow card","Moses V."
175417,"77","","yellow card","Frey M."
174033,"70","Deeney T.","yellow card",""
174034,"72","Ryan M.","yellow card",""
174034,"76","","yellow card","Westwood A."
174035,"2","","yellow card","Sankhare Y."
174035,"10","Nsoki S.","yellow card",""
174035,"18","","yellow card","Kamano F."
174035,"32","Silva T.","yellow card",""
174035,"52","","yellow card","De Preville N."
174035,"62","Diaby M.","yellow card",""
174038,"17","","yellow card","Pavlovic M."
174038,"45+1","Mitrovic S.","yellow card",""
174038,"59","","yellow card","Traore I."
174038,"90","Lala K.","yellow card",""
174038,"90+3","","yellow card","Lopez C."
174041,"34","Niederlechner F.","yellow card",""
174041,"38","","yellow card","Guilavogui J."
174041,"61","Haberer J.","yellow card",""
174041,"62","Koch R.","yellow card",""
174041,"69","","yellow card","William"
174044,"34","Lewandowski R.","yellow card",""
174044,"45","","yellow card","Caligiuri D."
174044,"85","","yellow card","Bruma J."
174045,"42","Dabo B.","yellow card",""
174045,"50","Veretout J.","yellow card",""
174045,"54","","yellow card","Callejon J."
174045,"57","","yellow card","Zielinski P."
174045,"72","","yellow card","Ghoulam F."
174045,"90","","yellow card","Maksimovic N."
174046,"37","","yellow card","Vecino M."
174046,"61","Gagliolo R.","yellow card",""
174046,"85","","yellow card","Nainggolan R."
174046,"89","Biabiany J.","yellow card",""
174051,"37","","yellow card","Gomez M."
174051,"37","","red card","Gomez M."
174051,"64","Mata J.","yellow card",""
174051,"69","Flamini M.","yellow card",""
174051,"87","","yellow card","Costas D."
174051,"89","Olivera M.","yellow card",""
174224,"59","Saville G.","yellow card",""
174225,"25","Travis L.","yellow card",""
174225,"37","","yellow card","Wright B."
174227,"90","","yellow card","Ridgewell L."
174227,"90+3","Wilson H.","yellow card",""
174228,"59","","yellow card","Odubajo M."
174228,"62","Yates R.","yellow card",""
174229,"53","Lynch J.","yellow card",""
174229,"58","","yellow card","Maghoma J."
174232,"42","","yellow card","Marshall B."
174232,"86","","yellow card","Archer J."
174233,"40","Edwards T.","yellow card",""
174233,"45","","yellow card","Johansen S."
174233,"90+1","","yellow card","Gayle D."
175419,"11","Saadane M.","yellow card",""
175419,"14","","yellow card","Dursun S."
175419,"43","Azubuike O.","yellow card",""
174037,"9","","yellow card","Guillaume B."
174037,"31","Girotto A.","yellow card",""
174037,"36","","yellow card","Lybohy H."
174574,"31","","yellow card","Ozkaya O."
174574,"39","Sazdagi G.","yellow card",""
174574,"58","Tastemur O.","yellow card",""
174574,"71","Goktas I.","yellow card",""
174574,"80","Baris H.","yellow card",""
174574,"85","","yellow card","Paixao M."
174574,"90","Kizilkaya V.","yellow card",""
174641,"16","Son Heung-Min","yellow card",""
174641,"20","Rose D.","yellow card",""
174641,"28","Vertonghen J.","yellow card",""
174642,"60","","yellow card","Jorginho"
174642,"70","","yellow card","Alonso M."
174642,"78","Gundogan I.","yellow card",""
174643,"48","Skhiri E.","yellow card",""
174643,"62","","yellow card","Silva Ad."
174643,"68","","yellow card","Falcao"
174643,"70","","yellow card","Jemerson"
174644,"12","Cahuzac Y.","yellow card",""
174644,"26","","yellow card","Dingome T."
174644,"45+1","","yellow card","Suk Hyun-Jun"
174644,"71","","yellow card","Dia B."
174646,"56","","yellow card","Hamouma R."
174646,"65","","yellow card","Subotic N."
174646,"87","","yellow card","Perrin L."
174646,"90+3","","red card","Hamouma R."
174647,"9","","yellow card","Fekir N."
174647,"48","Maolida M.","yellow card",""
174647,"49","Dante","yellow card",""
174650,"58","Palacio R.","yellow card",""
174650,"64","","yellow card","Lazovic D."
174650,"81","Mbaye I.","yellow card",""
174650,"86","","yellow card","Sanabria A."
174651,"4","","yellow card","Missiroli S."
174651,"12","","yellow card","Valoti M."
174651,"13","Hateboer H.","yellow card",""
174651,"29","","yellow card","Paloschi A."
174653,"65","","yellow card","De Paul R."
174653,"36","Lukic S.","yellow card",""
174653,"74","Djidji K.","yellow card",""
174654,"6","","yellow card","Pjanic M."
174654,"27","","yellow card","Alex Sandro"
174654,"30","Magnani G.","yellow card",""
174654,"38","Bourabia M.","yellow card",""
174660,"26","Vesga M.","yellow card",""
174660,"28","","yellow card","Barragan A."
174660,"53","Omeruo K.","yellow card",""
174660,"76","Recio","yellow card",""
174660,"81","","red card","Garcia J."
174660,"89","","yellow card","Lainez D."
174660,"90+2","Braithwaite M.","yellow card",""
174661,"57","Piccini C.","yellow card",""
174661,"26","Mina S.","yellow card",""
174661,"33","","yellow card","Hernandez T."
174661,"77","","yellow card","Illarramendi A."
174661,"78","","yellow card","Ramirez S."
174661,"86","","yellow card","Zaldua J."
174662,"65","Banega E.","yellow card",""
174662,"39","Escudero S.","yellow card",""
174662,"52","","yellow card","Jordan J."
174662,"84","Banega E.","red card",""
174662,"88","Navas J.","yellow card",""
174663,"53","Garcia D.","yellow card",""
175415,"62","Donk R.","yellow card",""
175415,"75","Belhanda Y.","yellow card",""
175415,"8","Diagne M.","yellow card",""
175415,"81","Linnes M.","yellow card",""
175415,"18","","yellow card","Akbulut A."
175416,"28","Borges C.","yellow card",""
175416,"33","Biyogo Poko A.","yellow card",""
175416,"44","","yellow card","Welinton"
175418,"45+1","Filipovic P.","yellow card",""
175418,"45+8","Jevtovic M.","yellow card",""
175418,"65","","yellow card","Donald M."
175418,"72","","yellow card","Kamara A."
175418,"75","Kirintili S.","yellow card",""
175418,"76","","yellow card","Buyuk A."
175418,"85","","yellow card","Farnolle F."
175418,"86","Jahovic A.","yellow card",""
175418,"87","Turan A.","yellow card",""
175423,"30","Sonmez Halil I.","yellow card",""
175423,"41","","yellow card","Bora V."
175423,"42","Cajic A.","yellow card",""
175423,"78","Yilmaz I.","yellow card",""
175423,"83","","yellow card","Mitrovic M."
